x,y
66824,1593691871830000
66825,1593743992690000
66826,1593796114480000
66827,1593848237180000
66828,1593900360820000
66829,1593952485370000
66830,1594004610860000
66831,1594056737260000
66832,1594108864590000
66833,1594160992850000
66834,1594213122030000
66835,1594265252130000
66836,1594317383160000
66837,1594369515120000
66838,1594421648000000
66839,1594473781800000
66840,1594525916530000
66841,1594578052180000
66842,1594630188760000
66843,1594682326260000
66844,1594734464690000
66845,1594786604040000
66846,1594838744310000
66847,1594890885520000
66848,1594943027640000
66849,1594995170690000
66850,1595047314670000
66851,1595099459560000
66852,1595151605390000
66853,1595203752140000
66854,1595255899810000
66855,1595308048410000
66856,1595360197930000
66857,1595412348380000
66858,1595464499750000
66859,1595516652050000
66860,1595568805270000
66861,1595620959410000
66862,1595673114480000
66863,1595725270480000
66864,1595777427400000
66865,1595829585240000
66866,1595881744010000
66867,1595933903710000
66868,1595986064330000
66869,1596038225870000
66870,1596090388340000
66871,1596142551730000
66872,1596194716050000
66873,1596246881290000
66874,1596299047460000
66875,1596351214550000
66876,1596403382570000
66877,1596455551510000
66878,1596507721370000
66879,1596559892160000
66880,1596612063880000
66881,1596664236520000
66882,1596716410080000
66883,1596768584570000
66884,1596820759990000
66885,1596872936330000
66886,1596925113590000
66887,1596977291780000
66888,1597029470890000
66889,1597081650930000
66890,1597133831890000
66891,1597186013780000
66892,1597238196590000
66893,1597290380330000
66894,1597342564990000
66895,1597394750580000
66896,1597446937090000
66897,1597499124530000
66898,1597551312890000
66899,1597603502170000
66900,1597655692380000
66901,1597707883520000
66902,1597760075580000
66903,1597812268560000
66904,1597864462470000
66905,1597916657310000
66906,1597968853070000
66907,1598021049750000
66908,1598073247360000
66909,1598125445890000
66910,1598177645350000
66911,1598229845740000
66912,1598282047040000
66913,1598334249280000
66914,1598386452430000
66915,1598438656520000
66916,1598490861520000
66917,1598543067460000
66918,1598595274310000
66919,1598647482100000
66920,1598699690800000
66921,1598751900430000
66922,1598804110990000
66923,1598856322470000
66924,1598908534880000
66925,1598960748210000
66926,1599012962460000
66927,1599065177640000
66928,1599117393750000
66929,1599169610780000
66930,1599221828740000
66931,1599274047620000
66932,1599326267420000
66933,1599378488150000
66934,1599430709800000
66935,1599482932380000
66936,1599535155890000
66937,1599587380320000
66938,1599639605670000
66939,1599691831950000
66940,1599744059160000
66941,1599796287280000
66942,1599848516340000
66943,1599900746320000
66944,1599952977220000
66945,1600005209050000
66946,1600057441800000
66947,1600109675480000
66948,1600161910080000
66949,1600214145610000
66950,1600266382060000
66951,1600318619440000
66952,1600370857740000
66953,1600423096970000
66954,1600475337120000
66955,1600527578200000
66956,1600579820200000
66957,1600632063130000
66958,1600684306980000
66959,1600736551760000
66960,1600788797460000
66961,1600841044090000
66962,1600893291640000
66963,1600945540120000
66964,1600997789520000
66965,1601050039850000
66966,1601102291100000
66967,1601154543280000
66968,1601206796380000
66969,1601259050410000
66970,1601311305360000
66971,1601363561230000
66972,1601415818040000
66973,1601468075760000
66974,1601520334410000
66975,1601572593990000
66976,1601624854490000
66977,1601677115920000
66978,1601729378270000
66979,1601781641550000
66980,1601833905750000
66981,1601886170870000
66982,1601938436920000
66983,1601990703900000
66984,1602042971800000
66985,1602095240630000
66986,1602147510380000
66987,1602199781060000
66988,1602252052660000
66989,1602304325180000
66990,1602356598640000
66991,1602408873010000
66992,1602461148310000
66993,1602513424540000
66994,1602565701690000
66995,1602617979770000
66996,1602670258770000
66997,1602722538700000
66998,1602774819550000
66999,1602827101320000
67000,1602879384030000
67001,1602931667650000
67002,1602983952200000
67003,1603036237680000
67004,1603088524080000
67005,1603140811410000
67006,1603193099660000
67007,1603245388840000
67008,1603297678940000
67009,1603349969970000
67010,1603402261920000
67011,1603454554800000
67012,1603506848600000
67013,1603559143330000
67014,1603611438980000
67015,1603663735560000
67016,1603716033060000
67017,1603768331490000
67018,1603820630840000
67019,1603872931120000
67020,1603925232320000
67021,1603977534450000
67022,1604029837500000
67023,1604082141480000
67024,1604134446390000
67025,1604186752210000
67026,1604239058970000
67027,1604291366650000
67028,1604343675250000
67029,1604395984780000
67030,1604448295230000
67031,1604500606610000
67032,1604552918920000
67033,1604605232150000
67034,1604657546300000
67035,1604709861380000
67036,1604762177380000
67037,1604814494310000
67038,1604866812170000
67039,1604919130950000
67040,1604971450660000
67041,1605023771290000
67042,1605076092840000
67043,1605128415320000
67044,1605180738730000
67045,1605233063060000
67046,1605285388320000
67047,1605337714500000
67048,1605390041600000
67049,1605442369630000
67050,1605494698590000
67051,1605547028470000
67052,1605599359280000
67053,1605651691010000
67054,1605704023670000
67055,1605756357250000
67056,1605808691760000
67057,1605861027190000
67058,1605913363550000
67059,1605965700840000
67060,1606018039050000
67061,1606070378180000
67062,1606122718240000
67063,1606175059220000
67064,1606227401130000
67065,1606279743970000
67066,1606332087730000
67067,1606384432410000
67068,1606436778020000
67069,1606489124560000
67070,1606541472020000
67071,1606593820400000
67072,1606646169720000
67073,1606698519950000
67074,1606750871110000
67075,1606803223200000
67076,1606855576210000
67077,1606907930150000
67078,1606960285010000
67079,1607012640800000
67080,1607064997510000
67081,1607117355150000
67082,1607169713720000
67083,1607222073200000
67084,1607274433620000
67085,1607326794960000
67086,1607379157220000
67087,1607431520410000
67088,1607483884530000
67089,1607536249570000
67090,1607588615530000
67091,1607640982420000
67092,1607693350240000
67093,1607745718980000
67094,1607798088650000
67095,1607850459240000
67096,1607902830760000
67097,1607955203200000
67098,1608007576570000
67099,1608059950860000
67100,1608112326080000
67101,1608164702220000
67102,1608217079290000
67103,1608269457290000
67104,1608321836210000
67105,1608374216050000
67106,1608426596820000
67107,1608478978520000
67108,1608531361140000
67109,1608583744680000
67110,1608636129160000
67111,1608688514550000
67112,1608740900870000
67113,1608793288120000
67114,1608845676300000
67115,1608898065390000
67116,1608950455420000
67117,1609002846370000
67118,1609055238240000
67119,1609107631040000
67120,1609160024760000
67121,1609212419410000
67122,1609264814990000
67123,1609317211490000
67124,1609369608920000
67125,1609422007270000
67126,1609474406550000
67127,1609526806750000
67128,1609579207880000
67129,1609631609930000
67130,1609684012910000
67131,1609736416810000
67132,1609788821640000
67133,1609841227400000
67134,1609893634080000
67135,1609946041680000
67136,1609998450210000
67137,1610050859670000
67138,1610103270050000
67139,1610155681360000
67140,1610208093590000
67141,1610260506750000
67142,1610312920830000
67143,1610365335840000
67144,1610417751770000
67145,1610470168630000
67146,1610522586420000
67147,1610575005130000
67148,1610627424760000
67149,1610679845320000
67150,1610732266810000
67151,1610784689220000
67152,1610837112560000
67153,1610889536820000
67154,1610941962010000
67155,1610994388120000
67156,1611046815160000
67157,1611099243130000
67158,1611151672020000
67159,1611204101830000
67160,1611256532570000
67161,1611308964240000
67162,1611361396830000
67163,1611413830350000
67164,1611466264790000
67165,1611518700160000
67166,1611571136450000
67167,1611623573670000
67168,1611676011820000
67169,1611728450890000
67170,1611780890880000
67171,1611833331800000
67172,1611885773650000
67173,1611938216420000
67174,1611990660120000
67175,1612043104740000
67176,1612095550290000
67177,1612147996760000
67178,1612200444160000
67179,1612252892490000
67180,1612305341740000
67181,1612357791910000
67182,1612410243010000
67183,1612462695040000
67184,1612515147990000
67185,1612567601870000
67186,1612620056670000
67187,1612672512400000
67188,1612724969060000
67189,1612777426640000
67190,1612829885140000
67191,1612882344570000
67192,1612934804930000
67193,1612987266210000
67194,1613039728420000
67195,1613092191550000
67196,1613144655610000
67197,1613197120600000
67198,1613249586500000
67199,1613302053340000
67200,1613354521100000
67201,1613406989790000
67202,1613459459400000
67203,1613511929940000
67204,1613564401400000
67205,1613616873790000
67206,1613669347100000
67207,1613721821340000
67208,1613774296510000
67209,1613826772600000
67210,1613879249610000
67211,1613931727560000
67212,1613984206420000
67213,1614036686220000
67214,1614089166940000
67215,1614141648580000
67216,1614194131150000
67217,1614246614650000
67218,1614299099070000
67219,1614351584410000
67220,1614404070690000
67221,1614456557880000
67222,1614509046010000
67223,1614561535060000
67224,1614614025030000
67225,1614666515930000
67226,1614719007760000
67227,1614771500510000
67228,1614823994190000
67229,1614876488790000
67230,1614928984320000
67231,1614981480770000
67232,1615033978150000
67233,1615086476460000
67234,1615138975690000
67235,1615191475850000
67236,1615243976930000
67237,1615296478940000
67238,1615348981870000
67239,1615401485730000
67240,1615453990510000
67241,1615506496220000
67242,1615559002860000
67243,1615611510420000
67244,1615664018910000
67245,1615716528320000
67246,1615769038660000
67247,1615821549930000
67248,1615874062120000
67249,1615926575230000
67250,1615979089270000
67251,1616031604240000
67252,1616084120130000
67253,1616136636950000
67254,1616189154700000
67255,1616241673370000
67256,1616294192960000
67257,1616346713480000
67258,1616399234930000
67259,1616451757300000
67260,1616504280600000
67261,1616556804830000
67262,1616609329980000
67263,1616661856050000
67264,1616714383050000
67265,1616766910980000
67266,1616819439830000
67267,1616871969610000
67268,1616924500310000
67269,1616977031940000
67270,1617029564500000
67271,1617082097980000
67272,1617134632390000
67273,1617187167720000
67274,1617239703980000
67275,1617292241160000
67276,1617344779270000
67277,1617397318310000
67278,1617449858270000
67279,1617502399160000
67280,1617554940970000
67281,1617607483710000
67282,1617660027380000
67283,1617712571970000
67284,1617765117480000
67285,1617817663920000
67286,1617870211290000
67287,1617922759590000
67288,1617975308800000
67289,1618027858950000
67290,1618080410020000
67291,1618132962020000
67292,1618185514940000
67293,1618238068790000
67294,1618290623560000
67295,1618343179260000
67296,1618395735890000
67297,1618448293440000
67298,1618500851910000
67299,1618553411320000
